season_start_year,away_team,points_away,home_team,points_home,attendance,notes,start_ET,datetime,is_regular,game_id
2018,Memphis Grizzlies,110,Chicago Bulls,122,19114.0,,8:00p,2019-02-13,1,3c61c2be-55c1-4084-aa7f-87517e7c26dc
2018,Detroit Pistons,110,Boston Celtics,118,18624.0,,7:30p,2019-02-13,1,319d4b91-d960-416f-9698-9565bf7b4418
2018,Charlotte Hornets,89,Orlando Magic,127,18846.0,,7:00p,2019-02-14,1,49c115e1-14b4-44a8-998f-d6ef5cfe4f6d
2018,New York Knicks,106,Atlanta Hawks,91,14179.0,,7:30p,2019-02-14,1,568b0eea-f4e2-49cb-b547-0e0f5e2af41b
2018,Oklahoma City Thunder,122,New Orleans Pelicans,131,15686.0,,8:00p,2019-02-14,1,e4c382f2-af56-4306-8bea-67f9a93c59f8
2018,Phoenix Suns,98,Cleveland Cavaliers,111,19022.0,,7:00p,2019-02-21,1,6ed7f5c1-62fa-4a17-b7f0-629717a2b8c5
2018,Miami Heat,102,Philadelphia 76ers,106,20505.0,,7:00p,2019-02-21,1,c92c5d51-bcfb-4985-97ee-6acc93207afa
2018,Portland Trail Blazers,113,Brooklyn Nets,99,17732.0,,7:30p,2019-02-21,1,895aee10-2bfa-44fe-985d-0445b6b7561c
2018,Boston Celtics,97,Milwaukee Bucks,98,17926.0,,8:00p,2019-02-21,1,9834bcd1-52f3-45e0-8a3e-13a80b668882
2018,Sacramento Kings,123,Golden State Warriors,125,19596.0,,10:30p,2019-02-21,1,fada2fa6-80cc-460d-a84f-e791ed06cc09
2018,Houston Rockets,106,Los Angeles Lakers,111,18997.0,,10:30p,2019-02-21,1,ad7f84d1-6a54-4f46-8dfe-ad405ad587e1
2018,Chicago Bulls,110,Orlando Magic,109,18846.0,,7:00p,2019-02-22,1,f7cc1950-7e3d-4ad1-9159-4855504aafae
2018,Utah Jazz,147,Oklahoma City Thunder,148,18203.0,,9:30p,2019-02-22,1,295651cb-2b25-4b97-b3ed-bfb4ba43f2a0
2018,Denver Nuggets,114,Dallas Mavericks,104,20382.0,,8:30p,2019-02-22,1,c4513363-b9fd-45f3-892a-7c130351ddf3
2018,Los Angeles Clippers,112,Memphis Grizzlies,106,16444.0,,8:00p,2019-02-22,1,c0821e52-6587-4ba1-816c-580d43da8a25
2018,Minnesota Timberwolves,115,New York Knicks,104,19096.0,,7:30p,2019-02-22,1,ca6a175e-0a76-431d-a6c7-ea1e39830a8c
2018,Washington Wizards,110,Charlotte Hornets,123,15572.0,,7:00p,2019-02-22,1,a3e916df-8b86-4b8d-834f-f0f10ff41442
2018,San Antonio Spurs,117,Toronto Raptors,120,20058.0,,7:00p,2019-02-22,1,15ad188a-0a1e-411a-a00c-b112210c8835
2018,New Orleans Pelicans,111,Indiana Pacers,126,16962.0,,7:00p,2019-02-22,1,73c42dd2-a049-4cfc-ab18-71357155b8e3
2018,Detroit Pistons,125,Atlanta Hawks,122,14067.0,,7:30p,2019-02-22,1,300909d5-0804-47ad-a776-f4105883efb9
2018,Detroit Pistons,119,Miami Heat,96,19600.0,,7:30p,2019-02-23,1,3db74240-19be-421b-b6fe-3c03299ba3ef
2018,Minnesota Timberwolves,128,Milwaukee Bucks,140,17972.0,,8:30p,2019-02-23,1,8e3c672f-3bef-4f0e-a3ae-c811736aab6d
2018,Houston Rockets,118,Golden State Warriors,112,19596.0,,8:30p,2019-02-23,1,a80240bd-2750-4f4c-a7af-c9bb0e20f913
2018,Sacramento Kings,119,Oklahoma City Thunder,116,18203.0,,8:00p,2019-02-23,1,f5fcaa35-f2ec-4cfe-a3bd-be75971cc112
2018,Boston Celtics,116,Chicago Bulls,126,21295.0,,8:00p,2019-02-23,1,881c2f3a-6ff2-4c00-a967-49bcdfc621b3
2018,Dallas Mavericks,109,Utah Jazz,125,18306.0,,10:00p,2019-02-23,1,20332f81-e7d3-4de2-98e3-48c845ab7332
2018,Indiana Pacers,119,Washington Wizards,112,19648.0,,7:00p,2019-02-23,1,86126bf4-754c-4ba2-9c4d-48e6c3045b2e
2018,Memphis Grizzlies,107,Cleveland Cavaliers,112,19432.0,,7:00p,2019-02-23,1,a235cff8-5bbc-4ea3-bf3a-2e274cea975e
2018,Brooklyn Nets,117,Charlotte Hornets,115,19158.0,,7:00p,2019-02-23,1,68389ab8-fbb8-4b5a-a355-b68d46faced3
2018,Phoenix Suns,112,Atlanta Hawks,120,15214.0,,7:00p,2019-02-23,1,52eebdac-b152-4cb9-8560-7a61c2b420da
2018,Portland Trail Blazers,130,Philadelphia 76ers,115,20619.0,,1:00p,2019-02-23,1,e3acb14b-70cf-4b63-91f2-281494ba8c54
2018,Los Angeles Lakers,115,New Orleans Pelicans,128,18626.0,,7:00p,2019-02-23,1,86239401-6e65-4195-91d4-c6640fc6c4d2
2018,Orlando Magic,113,Toronto Raptors,98,19800.0,,3:30p,2019-02-24,1,a72fd770-35a0-4a24-b956-fe808cacf34d
2018,Los Angeles Clippers,96,Denver Nuggets,123,19956.0,,5:00p,2019-02-24,1,b307212d-ea62-4e13-a08f-54ccf0fbb146
2018,San Antonio Spurs,118,New York Knicks,130,18019.0,,7:30p,2019-02-24,1,7c5655d9-e5f6-425e-b12f-4cdc78686121
2018,Dallas Mavericks,112,Los Angeles Clippers,121,19068.0,,10:30p,2019-02-25,1,e7dd1ca2-d21f-4e5e-9378-74664c3b3a83
2018,Philadelphia 76ers,111,New Orleans Pelicans,110,17194.0,,8:00p,2019-02-25,1,dd78df79-6cf8-4cfb-9810-4af77c9e1ea8
2018,Sacramento Kings,105,Minnesota Timberwolves,112,13691.0,,8:00p,2019-02-25,1,f47f8fb3-1a3a-4ce8-9ead-5f9a62d4f752
2018,Los Angeles Lakers,105,Memphis Grizzlies,110,17794.0,,8:00p,2019-02-25,1,63122ca2-f098-414d-92cd-3b14e6597355
2018,Atlanta Hawks,111,Houston Rockets,119,18055.0,,8:00p,2019-02-25,1,d948ad07-d013-446b-a91d-dba30ab2fb63
2018,Milwaukee Bucks,117,Chicago Bulls,106,20936.0,,8:00p,2019-02-25,1,95118bf5-7a4a-4ceb-8fdd-daf0700809d5
2018,San Antonio Spurs,85,Brooklyn Nets,101,13479.0,,7:30p,2019-02-25,1,a79ddaad-9819-4e51-9dff-2a3cf1f66b0b
2018,Indiana Pacers,109,Detroit Pistons,113,15321.0,,7:00p,2019-02-25,1,cf3b1897-9cc6-40f9-8fa0-4c23a6d28c07
2018,Portland Trail Blazers,123,Cleveland Cavaliers,110,19432.0,,7:00p,2019-02-25,1,6f6c143f-9cd6-470b-a3f5-d4c62dbd856c
2018,Golden State Warriors,121,Charlotte Hornets,110,19419.0,,7:00p,2019-02-25,1,96a9dbb7-4234-4086-bc7f-6ae519fb8d9f
2018,Phoenix Suns,124,Miami Heat,121,19600.0,,7:30p,2019-02-25,1,4757ca8d-9e38-4e02-ba06-20dff6613849
2018,Orlando Magic,103,New York Knicks,108,17833.0,,7:30p,2019-02-26,1,7b850427-82de-468e-9855-502b9ef84e0d
2018,Boston Celtics,95,Toronto Raptors,118,19800.0,,8:00p,2019-02-26,1,8451c12c-0a93-489f-9733-a2599ff01a59
2018,Oklahoma City Thunder,112,Denver Nuggets,121,18378.0,,10:30p,2019-02-26,1,b35a9467-c68b-4e3d-aa6b-d076d66e4f00
2018,Detroit Pistons,93,San Antonio Spurs,105,18354.0,,8:30p,2019-02-27,1,38f08aa5-3dff-4b93-8d46-183e2e8f3428
2018,New Orleans Pelicans,119,Los Angeles Lakers,125,18997.0,,10:30p,2019-02-27,1,4cfbb016-8891-409f-a3a5-a48a033f0caa
2018,Milwaukee Bucks,141,Sacramento Kings,140,17583.0,,10:00p,2019-02-27,1,fefb0071-7a81-405c-8319-96adad935195
2018,Los Angeles Clippers,105,Utah Jazz,111,18306.0,,9:00p,2019-02-27,1,ec99b3ad-2fa7-4268-81a6-b5e69b8ed7ce
2018,Indiana Pacers,101,Dallas Mavericks,110,19978.0,,8:30p,2019-02-27,1,b38b0236-70c1-4cb5-83d1-48fc6c0cb1bb
2018,Houston Rockets,118,Charlotte Hornets,113,17903.0,,7:00p,2019-02-27,1,a3def9d7-7162-458e-bec8-c324ee1d054f
2018,Portland Trail Blazers,97,Boston Celtics,92,18624.0,,8:00p,2019-02-27,1,34afa5a7-99e5-4f37-90d8-6aac3e798c6e
2018,Minnesota Timberwolves,123,Atlanta Hawks,131,14101.0,,7:30p,2019-02-27,1,8737a287-2072-4c1e-ad88-29df56ae0c33
2018,Chicago Bulls,109,Memphis Grizzlies,107,13711.0,,8:00p,2019-02-27,1,b2df8d52-9b00-4436-8f08-dab7d573c720
2018,Golden State Warriors,125,Miami Heat,126,19647.0,,7:30p,2019-02-27,1,d392f6c5-1f8b-427f-9568-a2f23339da6f
2018,Washington Wizards,125,Brooklyn Nets,116,13683.0,,7:30p,2019-02-27,1,0de88a14-0b35-4d9c-81ff-af2e125a1845
2018,Minnesota Timberwolves,115,Indiana Pacers,122,17003.0,,7:00p,2019-02-28,1,778a4d58-63cf-4f67-96ca-0fdd45a5882e
2018,Golden State Warriors,96,Orlando Magic,103,18846.0,,7:00p,2019-02-28,1,97caa6c5-916c-42f8-aa5b-3e698a0df0e2
2018,Cleveland Cavaliers,125,New York Knicks,118,17573.0,,7:30p,2019-02-28,1,1521b7e9-44d3-4306-8b4d-f13913e63b61
2018,Miami Heat,118,Houston Rockets,121,18119.0,,8:00p,2019-02-28,1,29110eb9-76ee-4037-ba9a-ef68731741ef
2018,Philadelphia 76ers,108,Oklahoma City Thunder,104,18203.0,,8:00p,2019-02-28,1,e8d4d325-e4b9-4a1f-b986-3566a1f779ee
2018,Utah Jazz,111,Denver Nuggets,104,19520.0,,10:30p,2019-02-28,1,facdea36-554c-4fb5-876b-dcf52f3f2fa1
2018,Milwaukee Bucks,131,Los Angeles Lakers,120,18997.0,,10:30p,2019-03-01,1,a783eeae-2c10-4f77-934a-5aafd2525b44
2018,Los Angeles Clippers,116,Sacramento Kings,109,17583.0,,10:00p,2019-03-01,1,6b48b2e4-a2e8-44b4-a369-9eeff1abc0ce
2018,New Orleans Pelicans,130,Phoenix Suns,116,14123.0,,9:00p,2019-03-01,1,26162e5f-e634-4871-b2e4-7a0ff8345d59
2018,Charlotte Hornets,123,Brooklyn Nets,112,15578.0,,7:30p,2019-03-01,1,a51ee726-99d0-4f18-b7f1-a77700e8c36f
2018,Washington Wizards,96,Boston Celtics,107,18624.0,,8:00p,2019-03-01,1,790f4fee-04b7-42ab-b31f-ad1e428b16d0
2018,Chicago Bulls,168,Atlanta Hawks,161,15267.0,,7:30p,2019-03-01,1,a459f463-6890-42a6-8174-0000f69663a9
2018,Portland Trail Blazers,117,Toronto Raptors,119,19800.0,,8:00p,2019-03-01,1,54ae8e46-3092-447c-a65e-38415fb4c66c
2018,Oklahoma City Thunder,102,San Antonio Spurs,116,18439.0,,8:30p,2019-03-02,1,e59a63e8-703a-4d39-9bfb-6d6b8cffbc14
2018,Milwaukee Bucks,111,Utah Jazz,115,18306.0,,9:00p,2019-03-02,1,73e934af-75ab-4def-a51b-c45acf6b1917
2018,New Orleans Pelicans,120,Denver Nuggets,112,19978.0,,9:00p,2019-03-02,1,a8b2f067-8f3a-4964-ae38-0d0e7548920b
2018,Golden State Warriors,120,Philadelphia 76ers,117,20624.0,,8:30p,2019-03-02,1,0a4669b5-c15d-4842-8743-772ac0f50b4f
2018,Los Angeles Lakers,109,Phoenix Suns,118,18055.0,,9:00p,2019-03-02,1,bfc0fa86-3824-4aa9-89f2-91ed5d99a89c
2018,Brooklyn Nets,88,Miami Heat,117,19600.0,,7:30p,2019-03-02,1,539ca0c5-e802-4bd8-8093-c545d1e99971
2018,Orlando Magic,117,Indiana Pacers,112,17923.0,,7:00p,2019-03-02,1,81bd1f12-007f-4d8a-ae07-a29917ada800
2018,Memphis Grizzlies,111,Dallas Mavericks,81,20233.0,,8:30p,2019-03-02,1,d8bd5d67-2338-4c7a-a13d-ecbad9669d8f
2018,Detroit Pistons,129,Cleveland Cavaliers,93,19432.0,,5:00p,2019-03-02,1,ca55aa8f-f67f-4b68-ae5f-bcacf90c767b
2018,Memphis Grizzlies,95,Oklahoma City Thunder,99,18203.0,,7:00p,2019-03-03,1,9b9f5bb5-4618-40a8-a475-aef6f752884b
2018,Minnesota Timberwolves,121,Washington Wizards,135,17869.0,,6:00p,2019-03-03,1,d2cdf09f-1d5c-44eb-a58e-2e04e376e32b
2018,Toronto Raptors,107,Detroit Pistons,112,19161.0,,6:00p,2019-03-03,1,552ade19-3afd-4efa-8045-327d2811ae31
2018,Orlando Magic,93,Cleveland Cavaliers,107,19432.0,,6:00p,2019-03-03,1,093cf8a0-1200-4d5f-b343-de27a78ab9d3
2018,Portland Trail Blazers,118,Charlotte Hornets,108,18355.0,,1:00p,2019-03-03,1,de2739cc-c984-48eb-979d-2995468e4517
2018,Atlanta Hawks,123,Chicago Bulls,118,20526.0,,3:30p,2019-03-03,1,bc85799b-8007-4992-815a-95d9796afb36
2018,Houston Rockets,115,Boston Celtics,104,18624.0,,3:30p,2019-03-03,1,33a9d8cf-ba7c-45d6-aad5-33f5f41e5077
2018,New York Knicks,107,Los Angeles Clippers,128,19068.0,,3:30p,2019-03-03,1,b8afb36e-8365-4154-9cd4-9c0e0beed06d
2018,New York Knicks,108,Sacramento Kings,115,17034.0,,10:00p,2019-03-04,1,d6e9af11-2f67-4ef1-8636-dde13653023f
2018,New Orleans Pelicans,115,Utah Jazz,112,18306.0,,9:00p,2019-03-04,1,8a6b89e7-21c5-4588-8f47-f11e4e113d8b
2018,Milwaukee Bucks,105,Phoenix Suns,114,18055.0,,9:00p,2019-03-04,1,fe8412f4-b4b9-4299-a9d4-b44648af45ad
2018,Los Angeles Clippers,113,Los Angeles Lakers,105,18997.0,,10:30p,2019-03-04,1,cac6b680-fbf7-4dbe-afe9-a298aaa7c5b1
2018,Atlanta Hawks,113,Miami Heat,114,19600.0,,7:30p,2019-03-04,1,6fb4d8fe-719f-4079-a224-d7633d069f71
2018,Dallas Mavericks,88,Brooklyn Nets,127,17064.0,,7:30p,2019-03-04,1,f06b6de3-d810-4540-bf03-e3db1664647c
2018,Denver Nuggets,103,San Antonio Spurs,104,18354.0,,8:30p,2019-03-04,1,701ea6bb-77c1-464e-a08e-ee6a9a0b88c2
2018,Chicago Bulls,96,Indiana Pacers,105,15753.0,,7:00p,2019-03-05,1,0bd1e211-03ad-45a6-8c29-0d30f1fef5f6
2018,Orlando Magic,106,Philadelphia 76ers,114,20379.0,,7:00p,2019-03-05,1,a1f40e66-7326-4bfe-a511-2ff9dce419c3
2018,Portland Trail Blazers,111,Memphis Grizzlies,120,13801.0,,8:00p,2019-03-05,1,c0528dd1-419f-4566-82d3-23e77361ad3c
2018,Oklahoma City Thunder,120,Minnesota Timberwolves,131,15728.0,,8:00p,2019-03-05,1,b92b52c1-92b9-4713-96f1-49b12d8f9167
2018,Houston Rockets,107,Toronto Raptors,95,19800.0,,8:00p,2019-03-05,1,7ff27a04-d412-4e7b-93d8-97ba2b3bd279
2018,Boston Celtics,128,Golden State Warriors,95,19596.0,,10:30p,2019-03-05,1,b584fcae-072c-4706-aec0-a2b9a2b203ba
2018,Denver Nuggets,115,Los Angeles Lakers,99,18997.0,,10:30p,2019-03-06,1,8d8e0f18-903a-4085-9b71-be5f366311c6
2018,Boston Celtics,111,Sacramento Kings,109,17583.0,,10:00p,2019-03-06,1,2ff21301-1b20-4117-b191-593b0a073145
2018,New York Knicks,96,Phoenix Suns,107,14427.0,,9:00p,2019-03-06,1,929ba9af-027e-471f-bcf7-228a301b29ca
2018,Utah Jazz,114,New Orleans Pelicans,104,14681.0,,8:00p,2019-03-06,1,364fe9e9-2125-4af7-a7de-8b59896a46ee
2018,Philadelphia 76ers,107,Chicago Bulls,108,19927.0,,8:00p,2019-03-06,1,ccf2a035-881e-4ef3-9ced-581b9a298138
2018,San Antonio Spurs,111,Atlanta Hawks,104,15208.0,,7:30p,2019-03-06,1,0c775f8e-dcc6-4a3d-98a3-ba61dde9ef81
2018,Dallas Mavericks,123,Washington Wizards,132,16867.0,,7:00p,2019-03-06,1,21bfec75-175d-4e99-b7c8-71f9a375dc14
2018,Minnesota Timberwolves,114,Detroit Pistons,131,15240.0,,7:00p,2019-03-06,1,eddaa75d-1d6a-4a93-b6ab-e3ca123cc671
2018,Miami Heat,91,Charlotte Hornets,84,18137.0,,7:00p,2019-03-06,1,8c7784ce-dd20-4f04-8fc6-75122f57309b
2018,Cleveland Cavaliers,107,Brooklyn Nets,113,14177.0,,7:30p,2019-03-06,1,52441803-2482-471e-bbf7-d6b0bda3ce25
2018,Indiana Pacers,98,Milwaukee Bucks,117,17884.0,,8:00p,2019-03-07,1,26e5e685-30fc-4a82-8d8a-a2fe73d6bf4d
2018,Oklahoma City Thunder,129,Portland Trail Blazers,121,20037.0,,10:30p,2019-03-07,1,9ae411c2-530c-4ee9-a9df-48d2daaddfe7
2018,Oklahoma City Thunder,110,Los Angeles Clippers,118,17915.0,,10:30p,2019-03-08,1,553805ec-4395-4a6a-a567-854c1f8b9879
2018,Denver Nuggets,105,Golden State Warriors,122,19596.0,,10:30p,2019-03-08,1,5b7cddc9-3451-46d7-b6a9-257c80d0d08d
2018,Toronto Raptors,127,New Orleans Pelicans,104,17325.0,,8:00p,2019-03-08,1,92f7a59a-0d92-482f-8296-d6a1dcaaf20e
2018,Utah Jazz,104,Memphis Grizzlies,114,15407.0,,8:00p,2019-03-08,1,f7e5d904-4dd9-4257-a2a6-f86e29781899
2018,Cleveland Cavaliers,110,Miami Heat,126,19600.0,,8:00p,2019-03-08,1,16c7ca0a-422b-4b99-8891-dec1dc6eb9c9
2018,Detroit Pistons,112,Chicago Bulls,104,21048.0,,8:00p,2019-03-08,1,de1c9775-db92-445f-ae42-9ee66da31190
2018,Dallas Mavericks,106,Orlando Magic,111,19196.0,,7:00p,2019-03-08,1,0b68053c-2c4d-4269-8d1b-e781cb7b12b2
2018,Washington Wizards,111,Charlotte Hornets,112,18144.0,,7:00p,2019-03-08,1,0df92674-8df6-451a-b83d-bf78e3ff63d4
2018,Philadelphia 76ers,91,Houston Rockets,107,18055.0,,8:00p,2019-03-08,1,c2a656e8-c6eb-4ef5-8b81-a10e2c20ba1f
2018,Sacramento Kings,102,New York Knicks,94,19812.0,,12:00p,2019-03-09,1,b74f933f-5351-4670-9799-52d749897ce4
2018,Brooklyn Nets,114,Atlanta Hawks,112,16527.0,,7:00p,2019-03-09,1,6d27faf7-1873-4e20-8575-f51c43c96641
2018,Washington Wizards,130,Minnesota Timberwolves,135,14381.0,,8:00p,2019-03-09,1,8099d0d5-bbe0-4263-8833-ef5431132756
2018,Boston Celtics,120,Los Angeles Lakers,107,18997.0,,8:30p,2019-03-09,1,6b9cd8c4-aabb-4ae9-9306-7a8b07dae371
2018,Charlotte Hornets,114,Milwaukee Bucks,131,17996.0,,9:00p,2019-03-09,1,95caf607-7abd-40d8-bc3e-c5439ee69d99
2018,Phoenix Suns,120,Portland Trail Blazers,127,19851.0,,10:00p,2019-03-09,1,215af74e-e1ed-4f9c-a046-f8f41198428b
2018,Phoenix Suns,115,Golden State Warriors,111,19596.0,,8:30p,2019-03-10,1,aedf39fc-b7f5-4d92-8b19-267f48df320d
2018,Milwaukee Bucks,114,San Antonio Spurs,121,18594.0,,8:00p,2019-03-10,1,2d52d386-c7f6-49bb-952e-6458968d9883
2018,New York Knicks,92,Minnesota Timberwolves,103,13806.0,,8:00p,2019-03-10,1,d8010eca-7279-498d-b20c-b7954f7ed935
2018,Orlando Magic,97,Memphis Grizzlies,105,16627.0,,6:00p,2019-03-10,1,56a0c3cc-60db-438c-be54-944e5ce55113
2018,Houston Rockets,94,Dallas Mavericks,93,20423.0,,7:00p,2019-03-10,1,0c43bfa4-ed4d-4255-be7c-5df8d83e61d8
2018,Indiana Pacers,89,Philadelphia 76ers,106,20636.0,,3:30p,2019-03-10,1,a87a5fa6-74d3-44fe-95fe-f34821316c1b
2018,Toronto Raptors,125,Miami Heat,104,19600.0,,3:30p,2019-03-10,1,4aa40386-b368-4baf-935a-5e11109c572d
2018,Chicago Bulls,108,Detroit Pistons,131,19356.0,,12:00p,2019-03-10,1,edb7a4ce-e6c2-433f-a492-9cfe2a8a16de
2018,New Orleans Pelicans,116,Atlanta Hawks,128,14337.0,,6:00p,2019-03-10,1,83ce2060-cdea-4113-af6b-838a0b2fcbdd
2018,Toronto Raptors,101,Cleveland Cavaliers,126,19432.0,,7:00p,2019-03-11,1,7b5288f6-e151-49ef-91da-832536fa3b7c
2018,Sacramento Kings,115,Washington Wizards,121,15012.0,,7:00p,2019-03-11,1,cdbc268e-7ff6-4575-b87a-a7b2cb107091
2018,Detroit Pistons,75,Brooklyn Nets,103,17732.0,,7:30p,2019-03-11,1,d5975e66-dc7d-4c1c-a6f8-e2faffa52ae2
2018,Charlotte Hornets,106,Houston Rockets,118,18055.0,,8:00p,2019-03-11,1,4abf40de-bdef-47a3-b642-c909c0af2424
2018,Oklahoma City Thunder,98,Utah Jazz,89,18306.0,,9:00p,2019-03-11,1,2a3ba2da-0418-4dff-8ac8-79b9fef02b60
2018,Boston Celtics,115,Los Angeles Clippers,140,19068.0,,10:30p,2019-03-11,1,1b3b98dd-b955-4484-bcba-1c7d580c2043
2018,Portland Trail Blazers,125,Los Angeles Clippers,104,16686.0,,10:30p,2019-03-12,1,fbd2f1ed-8bfc-4c40-a616-9ecce44e3040
2018,Minnesota Timberwolves,107,Denver Nuggets,133,16874.0,,10:30p,2019-03-12,1,ce91c355-4dce-4449-9bd6-1bbef81a66de
2018,Milwaukee Bucks,130,New Orleans Pelicans,113,15562.0,,8:00p,2019-03-12,1,d6677f6e-f540-4df5-87a5-bd5018a687dd
2018,San Antonio Spurs,112,Dallas Mavericks,105,20366.0,,8:00p,2019-03-12,1,da9deb4a-d6f3-4637-bda2-7c70a8b8a370
2018,Cleveland Cavaliers,99,Philadelphia 76ers,106,20420.0,,7:00p,2019-03-12,1,b0e33fb7-bbd7-4634-bf40-6ee59ee26cbe
2018,New York Knicks,98,Indiana Pacers,103,16679.0,,7:00p,2019-03-12,1,76751e21-3cf6-4006-a2b0-969bc4d4a931
2018,Los Angeles Lakers,123,Chicago Bulls,107,21359.0,,8:00p,2019-03-12,1,75fa214e-7e49-441e-ab87-eb18a1b05327
2018,Brooklyn Nets,96,Oklahoma City Thunder,108,18203.0,,7:00p,2019-03-13,1,57db7913-7aaf-42e1-a42e-60f889996ca1
2018,Orlando Magic,90,Washington Wizards,100,15107.0,,7:00p,2019-03-13,1,d0e5755b-95cb-4eb0-b6c8-aa3698b8040f
2018,Memphis Grizzlies,111,Atlanta Hawks,132,15169.0,,7:30p,2019-03-13,1,62ff4533-5e50-4444-9496-fac545fc809b
2018,Detroit Pistons,74,Miami Heat,108,19600.0,,7:30p,2019-03-13,1,d83b315f-f63d-4634-864c-f964a4b55a35
2018,Golden State Warriors,106,Houston Rockets,104,18122.0,,9:30p,2019-03-13,1,a4490586-61ac-41fb-bcc8-504474741709
2018,Utah Jazz,114,Phoenix Suns,97,18055.0,,10:00p,2019-03-13,1,43473684-a25e-40a4-8140-102c00fe3325
2018,Minnesota Timberwolves,100,Utah Jazz,120,18306.0,,9:00p,2019-03-14,1,36519e01-34c3-4352-a54b-ef138f919577
2018,Oklahoma City Thunder,106,Indiana Pacers,108,16656.0,,7:00p,2019-03-14,1,278d7d36-d851-425a-869c-4d6b7169dbf5
2018,Cleveland Cavaliers,91,Orlando Magic,120,18091.0,,7:00p,2019-03-14,1,af33f0ac-3249-4187-b57f-ea751417f68d
2018,Los Angeles Lakers,98,Toronto Raptors,111,19962.0,,8:00p,2019-03-14,1,176ffb0e-7edf-4d5e-9057-8f8404096d58
2018,Dallas Mavericks,99,Denver Nuggets,100,19520.0,,10:30p,2019-03-14,1,2bc37b11-5ac0-4d1b-b3c9-4a7bc4094c6c
2018,Sacramento Kings,120,Boston Celtics,126,18624.0,,7:30p,2019-03-14,1,315b9f6a-e90d-4659-b3b2-4dc954815948
2018,Los Angeles Lakers,97,Detroit Pistons,111,20768.0,,7:00p,2019-03-15,1,ae5e576c-149d-47e8-a20a-a69ce9cf66f3
2018,Sacramento Kings,114,Philadelphia 76ers,123,20704.0,,7:00p,2019-03-15,1,ef12d7d9-31d9-47a4-9101-74583d5cb47b
2018,Charlotte Hornets,116,Washington Wizards,110,19520.0,,7:00p,2019-03-15,1,c818766e-5811-47e2-b9a2-39b391898538
2018,Phoenix Suns,102,Houston Rockets,108,18055.0,,8:00p,2019-03-15,1,1d4f2b72-0609-4e75-9c7b-fd77601d5f5d
2018,Milwaukee Bucks,113,Miami Heat,98,19600.0,,8:00p,2019-03-15,1,b6d57f6a-b804-4d8d-b81e-782cce3fb1f6
2018,Portland Trail Blazers,122,New Orleans Pelicans,110,16117.0,,8:00p,2019-03-15,1,6eeb5720-8e76-43d4-825f-7fde452a1dc0
2018,New York Knicks,83,San Antonio Spurs,109,18354.0,,8:30p,2019-03-15,1,e2981b9e-615f-4fdd-8df9-fffcc311ac1a
2018,Chicago Bulls,121,Los Angeles Clippers,128,17404.0,,10:30p,2019-03-15,1,5cc99b33-f719-4e70-b6a7-acfe47d20240
2018,Indiana Pacers,100,Denver Nuggets,102,19856.0,,9:00p,2019-03-16,1,6a327946-3a30-483f-9583-8e3770eb053d
2018,Brooklyn Nets,98,Utah Jazz,114,18306.0,,9:00p,2019-03-16,1,aaf0e561-02da-4be6-9334-14f4178b2546
2018,Portland Trail Blazers,103,San Antonio Spurs,108,18354.0,,8:30p,2019-03-16,1,440f66a3-6e9d-4689-af1d-d8b64aa7e1bf
2018,Golden State Warriors,110,Oklahoma City Thunder,88,18203.0,,8:30p,2019-03-16,1,43fe36a7-5ef4-49db-ac2a-ef521c6cee75
2018,Atlanta Hawks,120,Boston Celtics,129,18624.0,,12:30p,2019-03-16,1,7cc51c7e-2343-4694-8d5d-c9128ebae335
2018,Memphis Grizzlies,128,Washington Wizards,135,19750.0,,7:00p,2019-03-16,1,e03235d8-f6de-481f-9706-d40df3b91899
2018,Phoenix Suns,138,New Orleans Pelicans,136,17641.0,,7:00p,2019-03-16,1,afc94d0b-2e57-4e5a-a474-b5bc8effc489
2018,Cleveland Cavaliers,116,Dallas Mavericks,121,20347.0,,8:30p,2019-03-16,1,6435a942-8195-4053-b4fa-813d15bca11d
2018,Brooklyn Nets,116,Los Angeles Clippers,119,17247.0,,9:00p,2019-03-17,1,12137684-51c7-47e6-92cd-2fc3b6c2cee4
2018,Chicago Bulls,102,Sacramento Kings,129,17583.0,,6:00p,2019-03-17,1,07305e9e-58b7-403b-ae6f-35102304ec38
2018,Minnesota Timberwolves,102,Houston Rockets,117,18055.0,,9:00p,2019-03-17,1,836e4cdf-cea5-4e75-ae03-bb1893045abf
2018,Toronto Raptors,107,Detroit Pistons,110,19277.0,,4:00p,2019-03-17,1,cbd33449-e4a3-4706-9628-18f9b5fe0a75
2018,Atlanta Hawks,91,Orlando Magic,101,18045.0,,6:00p,2019-03-17,1,689e6619-d570-400e-8fcd-56f7c10a8ece
2018,Charlotte Hornets,75,Miami Heat,93,19600.0,,1:00p,2019-03-17,1,ccb3382f-c5ee-4e8a-a8a8-9b5d1a24012a
2018,Los Angeles Lakers,123,New York Knicks,124,19812.0,,12:00p,2019-03-17,1,12df5843-8680-454b-9285-7dd6f3fd8473
2018,Philadelphia 76ers,130,Milwaukee Bucks,125,18148.0,,3:30p,2019-03-17,1,7f816461-77f6-427b-a746-a3f20a48d9e6
2018,Golden State Warriors,105,San Antonio Spurs,111,18354.0,,8:00p,2019-03-18,1,548b4790-2db9-4ca7-a50e-a1f2e480ce25
