,items_base,items_add,confidence,lift
142,"['OpponentPoints0.6-True', 'TotalFouls0.8-False']",['WINorLOSS-False'],0.9870550161812298,1.234404907409543
143,"['Opp.OffRebounds0.2-True', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.986842105263158,1.2341386423302914
144,"['OpponentPoints0.4-True', 'FieldGoals.0.6-False']",['WINorLOSS-False'],0.9868421052631579,1.2341386423302914
145,"['TeamPoints0.4-False', 'X3PointShots.0.4-False']",['WINorLOSS-False'],0.9868421052631579,1.2341386423302914
146,"['Steals0.4-True', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9867256637168141,1.2339930212515504
147,"['OpponentPoints0.6-True', 'Opp.FieldGoals0.8-False']",['WINorLOSS-False'],0.9867256637168141,1.2339930212515504
148,"['TeamPoints0.4-False', 'FieldGoals0.2-False']",['WINorLOSS-False'],0.9866666666666668,1.2339192399049883
149,"['TotalFouls0.6-False', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9866666666666668,1.2339192399049883
150,"['TotalFouls0.4-True', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9866071428571428,1.233844799796403
151,"['OpponentPoints0.6-True', 'Opp.FreeThrows.0.6-False']",['WINorLOSS-False'],0.9865470852017937,1.233769692063526
152,"['TeamPoints0.4-False', 'Opp.FreeThrows0.2-True']",['WINorLOSS-False'],0.986449864498645,1.233648108452581
153,"['Opp.OffRebounds0.4-True', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9864253393665159,1.233617437473802
154,"['FieldGoals.0.4-False', 'TotalFouls0.4-True']",['WINorLOSS-False'],0.9863013698630136,1.2334624019783296
155,"['X3PointShots.0.2-True', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9862542955326461,1.2334035311114921
156,"['OpponentPoints0.6-True', 'Opp.3PointShots.0.8-False']",['WINorLOSS-False'],0.9862542955326461,1.2334035311114921
157,"['TeamPoints0.4-False', 'Opp.Blocks0.4-False']",['WINorLOSS-False'],0.9862385321100917,1.233383817472597
158,"['FieldGoals.0.2-False', 'FieldGoals0.8-False']",['WINorLOSS-False'],0.9861751152073733,1.2333045086857057
159,"['OffRebounds0.4-True', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9859813084112149,1.2330621351033366
160,"['Opp.Turnovers0.2-True', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9859154929577466,1.2329798267036902
161,"['Opp.Blocks0.6-False', 'TeamPoints0.4-False']",['WINorLOSS-False'],0.9858657243816256,1.2329175864297528
162,"['OpponentPoints0.4-True', 'Opp.TotalRebounds0.6-True']",['WINorLOSS-False'],0.9856630824372759,1.2326641636656195
163,"['Opp.Turnovers0.6-False', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.985611510791367,1.2325996684837406
164,"['TeamPoints0.4-False', 'Opp.FieldGoalsAttempted0.2-True']",['WINorLOSS-False'],0.9850299401197605,1.2318723597934773
165,"['TeamPoints0.6-False', 'TotalFouls0.4-True']",['WINorLOSS-False'],0.984472049689441,1.2311746654667237
166,"['TeamPoints0.4-False', 'Opp.OffRebounds0.4-True']",['WINorLOSS-False'],0.9844357976653696,1.2311293289093044
167,"['FieldGoals0.4-True', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.984313725490196,1.2309766662009223
168,"['OpponentPoints0.2-True', 'FieldGoals0.4-False']",['WINorLOSS-False'],0.9842271293375394,1.230868369587208
169,"['Opp.Turnovers0.6-False', 'TeamPoints0.4-False']",['WINorLOSS-False'],0.9841269841269842,1.2307431286053616
170,"['X3PointShots0.6-False', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9841269841269841,1.2307431286053614
171,"['TeamPoints0.6-False', 'Opp.FieldGoals.0.4-True']",['WINorLOSS-False'],0.9840848806366049,1.2306904742403149
172,"['Opp.FreeThrows0.6-True', 'TeamPoints0.8-False']",['WINorLOSS-False'],0.9837133550488599,1.2302258466347382
173,"['TeamPoints0.6-False', 'TotalFouls0.6-True']",['WINorLOSS-False'],0.9836065573770492,1.2300922861259298
174,"['TeamPoints0.4-True', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9835390946502057,1.2300079176563739
175,"['Opp.Blocks0.6-False', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9831932773109243,1.2295754406275574
176,"['Opp.TotalFouls0.4-True', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9831932773109243,1.2295754406275574
177,"['TeamPoints0.6-False', 'Opp.Assists0.6-True']",['WINorLOSS-False'],0.9830508474576272,1.2293973187326384
178,"['FieldGoals.0.4-True', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9828326180257511,1.2291244023528693
179,"['TeamPoints0.4-False', 'Steals0.6-False']",['WINorLOSS-False'],0.982808022922636,1.2290936438688074
180,"['TeamPoints0.4-False', 'Opp.FreeThrows.0.4-True']",['WINorLOSS-False'],0.9827586206896551,1.2290318617413385
